	0	1	2	3	4
3450	ribo_seq_wt_plus_r2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3371nnn/GSM3371791/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4633101	SRX4633101
3451	ribo_seq_wt_plus_r1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3371nnn/GSM3371790/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4633100	SRX4633100
3452	wild_type_DJY10_1	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916319/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543652	SRX3543652
3453	wild_type_DJY09_1	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916318/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543651	SRX3543651
3454	tma64∆/tma22∆_sui1-L96P_DJY08_4	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916317/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543650	SRX3543650
3455	tma64∆/tma22∆_sui1-L96P_DJY07_4	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916316/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543649	SRX3543649
3456	tma64∆/tma22∆/SUI1_DJY08_3	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916315/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543648	SRX3543648
3457	tma64∆/tma22∆/SUI1_DJY07_3	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916314/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543647	SRX3543647
3458	sui1-L96P_DJY08_2	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916313/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543646	SRX3543646
3459	sui1-L96P_DJY07_2	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916312/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543645	SRX3543645
3460	SUI1_DJY08_1	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916311/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543644	SRX3543644
3461	SUI1_DJY07_1	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916310/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543643	SRX3543643
3462	tma64∆/tma22∆_71F	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916309/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543642	SRX3543642
3463	tma64∆/tma22∆_70F	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916308/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543641	SRX3543641
3464	tma64∆/tma20∆_69F	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916307/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543640	SRX3543640
3465	tma64∆/tma20∆_68F	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2916nnn/GSM2916306/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3543639	SRX3543639
3466	HLH_RP	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4517982	SRX4517982
3467	CT_RP	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4517981	SRX4517981
3468	Autotrophic_Ribo_rep2	Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2573nnn/GSM2573140/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2732255	SRX2732255
3469	Autotrophic_Ribo_rep1	Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2573nnn/GSM2573139/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2732254	SRX2732254
3470	Heterotrophic_Ribo_rep2	Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2573nnn/GSM2573138/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2732253	SRX2732253
3471	Heterotrophic_Ribo_rep1	Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2573nnn/GSM2573137/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2732252	SRX2732252
3472	TSS_TEX_not_treated	Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2573nnn/GSM2573142/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2732257	SRX2732257
3473	TSS_TEX_treated	Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2573nnn/GSM2573141/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2732256	SRX2732256
3474	Autotrophic_RNA_rep2	Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2573nnn/GSM2573136/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2732251	SRX2732251
3475	Autotrophic_RNA_rep1	Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2573nnn/GSM2573135/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2732250	SRX2732250
3476	Heterotrophic_RNA_rep2	Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2573nnn/GSM2573134/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2732249	SRX2732249
3477	Heterotrophic_RNA_rep1	Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2573nnn/GSM2573133/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2732248	SRX2732248
3478	eIF1A_KD2_[Ribo-Seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4383843	SRX4383843
3479	eIF1A_KD1_[Ribo-Seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4383842	SRX4383842
3480	Control_2_[Ribo-Seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4383841	SRX4383841
3481	Control_1_[Ribo-Seq]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4383840	SRX4383840
3482	MCF7_RIBOseq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3794516	SRX3794516
3483	control_mouse_brain,_poly-RIBOseq,_P5,_rep_2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3067384	SRX3067384
3484	control_mouse_brain,_poly-RIBOseq,_P5,_rep_1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3067383	SRX3067383
3485	vehicle,_60_min_rep_3	Rattus norvegicus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2991nnn/GSM2991185/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3678243	SRX3678243
3486	vehicle,_60_min_rep_2	Rattus norvegicus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2991nnn/GSM2991184/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3678242	SRX3678242
3487	vehicle,_60_min_rep_1	Rattus norvegicus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2991nnn/GSM2991183/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3678241	SRX3678241
3488	4_µM_7l,_60_min,_rep_3	Rattus norvegicus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2991nnn/GSM2991182/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3678240	SRX3678240
3489	4_µM_7l,_60_min,_rep_2	Rattus norvegicus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2991nnn/GSM2991181/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3678239	SRX3678239
3490	4_µM_7l,_60_min,_rep_1	Rattus norvegicus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2991nnn/GSM2991180/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3678238	SRX3678238
3491	4_µM_7f,_60_min,_rep_3	Rattus norvegicus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2991nnn/GSM2991179/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3678237	SRX3678237
3492	4_µM_7f,_60_min,_rep_2	Rattus norvegicus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2991nnn/GSM2991178/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3678236	SRX3678236
3493	4_µM_7f,_60_min,_rep_1	Rattus norvegicus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2991nnn/GSM2991177/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3678235	SRX3678235
3494	MTSF1-B_[Ribo-seq]	Arabidopsis thaliana		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3198768	SRX3198768
3495	MTSF1-A_[Ribo-seq]	Arabidopsis thaliana		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3198767	SRX3198767
3496	MTL1-B_[Ribo-seq]	Arabidopsis thaliana		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3198766	SRX3198766
3497	MTL1-A_[Ribo-seq]	Arabidopsis thaliana		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3198765	SRX3198765
3498	COL0-B_[Ribo-seq]	Arabidopsis thaliana		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3198764	SRX3198764
3499	COL0-A_[Ribo-seq]	Arabidopsis thaliana		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3198763	SRX3198763
3500	mrna_ifn_vir	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146286/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099356	SRX4099356
3501	mrna_vir	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146285/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099355	SRX4099355
3502	mrna_ifn	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146284/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099354	SRX4099354
3503	mrna_untr	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146283/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099353	SRX4099353
3504	ribosome_footprints_ltm_ifn_vir	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146282/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099352	SRX4099352
3505	ribosome_footprints_ltm_vir	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146281/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099351	SRX4099351
3506	ribosome_footprints_ltm_ifn	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146280/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099350	SRX4099350
3507	ribosome_footprints_ltm_untr	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146279/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099349	SRX4099349
3508	ribosome_footprints_cyclo_ifn_vir	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146278/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099348	SRX4099348
3509	ribosome_footprints_cyclo_vir	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146277/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099347	SRX4099347
3510	ribosome_footprints_cyclo_ifn	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146276/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099346	SRX4099346
3511	ribosome_footprints_cyclo_untr	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3146nnn/GSM3146275/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4099345	SRX4099345
3512	RPF-DHX9-3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2817nnn/GSM2817689/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3292098	SRX3292098
3513	RPF_DHX9_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2817nnn/GSM2817688/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3292097	SRX3292097
3514	RPF_DHX9_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2817nnn/GSM2817687/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3292096	SRX3292096
3515	RPF-DHX36-3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2817nnn/GSM2817686/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3292095	SRX3292095
3516	RPF_DHX36_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2817nnn/GSM2817685/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3292094	SRX3292094
3517	RPF_DHX36_1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2817nnn/GSM2817684/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3292093	SRX3292093
3518	RPF-sc-4	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2817nnn/GSM2817683/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3292092	SRX3292092
3519	RPF-sc-3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2817nnn/GSM2817682/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3292091	SRX3292091
3520	RPF_sc_2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2817nnn/GSM2817681/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3292090	SRX3292090
3521	RPF-NT-2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2817nnn/GSM2817680/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3292089	SRX3292089
3522	RPF-NT-1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2817nnn/GSM2817679/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3292088	SRX3292088
3523	Ribosome_profiling_at_37°C_in_∆cspABCEG_cells	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2771nnn/GSM2771002/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157120	SRX3157120
3524	Ribosome_profiling_at_37°C_in_WT_cells_2	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2771nnn/GSM2771001/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157119	SRX3157119
3525	Ribosome_profiling_8_hr_after_shift_to_10°C_in_∆cspABEG_cells	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2771nnn/GSM2771000/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157118	SRX3157118
3526	Ribosome_profiling_8_hr_after_shift_to_10°C_in_WT_cells	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2770nnn/GSM2770999/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157117	SRX3157117
3527	Ribosome_profiling_15_min_after_shift_to_10°C_in_WT_cells	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2770nnn/GSM2770998/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157116	SRX3157116
3528	Ribosome_profiling_10_min_after_shift_to_10°C_in_WT_cells_2	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2770nnn/GSM2770997/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157115	SRX3157115
3529	Ribosome_profiling_5_min_after_shift_to_10°C_in_WT_cells	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2770nnn/GSM2770996/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157114	SRX3157114
3530	Ribosome_profiling_6_hr_after_shift_to_10°C_in_WT_cells	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2770nnn/GSM2770995/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157113	SRX3157113
3531	Ribosome_profiling_4_hr_after_shift_to_10°C_in_WT_cells	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2770nnn/GSM2770994/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157112	SRX3157112
3532	Ribosome_profiling_3_hr_after_shift_to_10°C_in_WT_cells	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2770nnn/GSM2770993/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157111	SRX3157111
3533	Ribosome_profiling_2_hr_after_shift_to_10°C_in_WT_cells	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2770nnn/GSM2770992/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157110	SRX3157110
3534	Ribosome_profiling_30_min_after_shift_to_10°C_in_WT_cells	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2770nnn/GSM2770991/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157109	SRX3157109
3535	Ribosome_profiling_10_min_after_shift_to_10°C_in_WT_cells_1	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2770nnn/GSM2770990/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157108	SRX3157108
3536	Ribosome_profiling_at_37°C_in_WT_cells_1	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2770nnn/GSM2770989/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3157107	SRX3157107
3537	Cotyledon_(300-400_mg)_Ribosome_Profiling_biorep_2	Glycine max	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1625nnn/GSM1625841/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX902529	SRX902529
3538	Cotyledon_(300-400_mg)_Ribosome_Profiling_biorep_1	Glycine max	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1625nnn/GSM1625839/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX902527	SRX902527
3539	Seed_Coat_(100-200_mg)_Ribosome_Profiling_biorep_2	Glycine max	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1625nnn/GSM1625837/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX902525	SRX902525
3540	Seed_Coat_(100-200_mg)_Ribosome_Profiling_biorep_1	Glycine max	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1625nnn/GSM1625835/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX902523	SRX902523
3541	Cotyledon_(100-200_mg)_Ribosome_Profiling_biorep_2	Glycine max	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1625nnn/GSM1625833/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX902521	SRX902521
3542	Cotyledon_(100-200_mg)_Ribosome_Profiling_biorep_1	Glycine max	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1625nnn/GSM1625831/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX902519	SRX902519
3543	Seed_Coat_(25-50_mg)_Ribosome_Profiling_biorep_2	Glycine max	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1625nnn/GSM1625829/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX902517	SRX902517
3544	Seed_Coat_(25-50_mg)_Ribosome_Profiling_biorep_1	Glycine max	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1625nnn/GSM1625827/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX902515	SRX902515
3545	Cotyledon_(25-50_mg)_Ribosome_Profiling_biorep_2	Glycine max	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1625nnn/GSM1625825/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX902513	SRX902513
3546	Cotyledon_(25-50_mg)_Ribosome_Profiling_biorep_1	Glycine max	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1625nnn/GSM1625823/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX902511	SRX902511
3547	Ribo-seq_of_S2_cells_treated_with_rapamycin	Drosophila melanogaster	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845557/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2630797	SRX2630797
3548	Ribo-seq_of_S2_cells_transfected_with_dsNC	Drosophila melanogaster	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845542/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2630812	SRX2630812
3549	Ribo-seq_of_S2_cells_transfected_with_tsRNA_mimic_T10	Drosophila melanogaster	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845572/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2630782	SRX2630782
3550	Ribo-seq_of_S2_cells_transfected_with_tsRNA_mimic_T6	Drosophila melanogaster	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845568/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2630786	SRX2630786
3551	Ribo-seq_of_S2_cells_transfected_with_tsRNA_mimic_T3	Drosophila melanogaster	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845564/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2630790	SRX2630790
3552	Ribo-seq_of_S2_cells_transfected_with_ssNC	Drosophila melanogaster	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845560/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2630794	SRX2630794
3553	Ribo-seq_of_S2_cells_treated_with_DMSO	Drosophila melanogaster	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845553/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2630801	SRX2630801
3554	Ribo-seq_of_S2_cells_under_ago2_knock-down_and_starvation_condition	Drosophila melanogaster	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845549/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2630805	SRX2630805
3555	Ribo-seq_of_S2_cells_under_ago2_knock-down_condition	Drosophila melanogaster	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845545/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2630809	SRX2630809
3556	Ribo-seq_of_S2_cells_under_starvation_condition	Drosophila melanogaster	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845533/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2630821	SRX2630821
3557	Ribo-seq_of_S2_cells_under_normal_condition	Drosophila melanogaster	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2845nnn/GSM2845527/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2630827	SRX2630827
3558	CD34_shLuc_RPF_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2268409	SRX2268409
3559	CD34_shLuc_RPF_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2268408	SRX2268408
3560	CD34_shRPS19_RPF_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2268407	SRX2268407
3561	CD34_shRPS19_RPF_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2268406	SRX2268406
3562	CD34_shRPL5_RPF_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2268405	SRX2268405
3563	CD34_shRPL5_RPF_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2268404	SRX2268404
3564	Ribosome_profiling_muscle_Leu6	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2879244	SRX2879244
3565	Ribosome_profiling_muscle_Leu5	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2879243	SRX2879243
3566	Ribosome_profiling_muscle_Leu4	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2879242	SRX2879242
3567	Ribosome_profiling_muscle_Leu3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2879241	SRX2879241
3568	Ribosome_profiling_muscle_Leu2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2879240	SRX2879240
3569	Ribosome_profiling_muscle_Leu1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2879239	SRX2879239
3570	Ribosome_profiling_muscle_control5	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2879238	SRX2879238
3571	Ribosome_profiling_muscle_control4	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2879237	SRX2879237
3572	Ribosome_profiling_muscle_control3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2879236	SRX2879236
3573	Ribosome_profiling_muscle_control2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2879235	SRX2879235
3574	Ribosome_profiling_muscle_control1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2879234	SRX2879234
3575	04_N2_893_GCkit	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX878010	SRX878010
3576	03_N2_893_SGkit	Caenorhabditis elegans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX878009	SRX878009
3577	HEK293_Harr	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2867nnn/GSM2867900/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3427420	SRX3427420
